
 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  1725   1.03160E-04  4.57325E-09 -5.45102E-03 
  1726  -1.03268E-04 -4.11170E-09 -5.45876E-03 
  1727   1.11939E-04  9.81307E-05 -6.04787E-03 
  1728  -1.10947E-04 -9.36789E-05 -6.04970E-03 
  1729   1.11265E-04  1.05491E-04 -5.84553E-03 
  1730  -1.10293E-04 -1.00823E-04 -5.84752E-03 
  1731   1.10734E-04  1.03095E-04 -5.63700E-03 
  1732  -1.09774E-04 -9.86742E-05 -5.63869E-03 
  1733   1.10310E-04  8.69566E-05 -5.44443E-03 
  1734  -1.09363E-04 -8.33745E-05 -5.44656E-03 
  1735   1.09935E-04  5.31162E-05 -5.30010E-03 
  1736  -1.08991E-04 -5.14447E-05 -5.30052E-03 
  1737   1.09735E-04  4.58040E-09 -5.23576E-03 
  1738  -1.08775E-04 -4.13739E-09 -5.24400E-03 
  1739   1.07659E-04  9.73932E-05 -5.82515E-03 
  1740  -1.06004E-04 -9.29717E-05 -5.82664E-03 
  1741   1.07088E-04  1.04980E-04 -5.62407E-03 
  1742  -1.05451E-04 -1.00329E-04 -5.62576E-03 
  1743   1.06907E-04  1.02889E-04 -5.41623E-03 
  1744  -1.05268E-04 -9.84719E-05 -5.41763E-03 
  1745   1.07131E-04  8.69368E-05 -5.22388E-03 
  1746  -1.05486E-04 -8.33585E-05 -5.22570E-03 
  1747   1.07448E-04  5.30684E-05 -5.07974E-03 
  1748  -1.05796E-04 -5.13709E-05 -5.07981E-03 
  1749   1.07547E-04  4.68015E-09 -5.01591E-03 
  1750  -1.05887E-04 -4.24137E-09 -5.02332E-03 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  1751   8.99227E-05  9.66849E-05 -5.62273E-03 
  1752  -8.81878E-05 -9.22844E-05 -5.62470E-03 
  1753   8.94061E-05  1.04612E-04 -5.42281E-03 
  1754  -8.76860E-05 -9.99741E-05 -5.42494E-03 
  1755   8.94365E-05  1.03128E-04 -5.21512E-03 
  1756  -8.77154E-05 -9.87047E-05 -5.21694E-03 
  1757   9.03097E-05  8.77951E-05 -5.02145E-03 
  1758  -8.85533E-05 -8.41824E-05 -5.02363E-03 
  1759   9.17695E-05  5.38597E-05 -4.87530E-03 
  1760  -9.00064E-05 -5.21627E-05 -4.87596E-03 
  1761   9.23899E-05  4.91467E-09 -4.81059E-03 
  1762  -9.05272E-05 -4.49474E-09 -4.81899E-03 
  1763   5.47009E-05  9.60657E-05 -5.47247E-03 
  1764  -5.39570E-05 -9.16767E-05 -5.47246E-03 
  1765   5.42528E-05  1.04297E-04 -5.27358E-03 
  1766  -5.35146E-05 -9.96647E-05 -5.27399E-03 
  1767   5.42490E-05  1.03474E-04 -5.06597E-03 
  1768  -5.34839E-05 -9.90445E-05 -5.06604E-03 
  1769   5.50621E-05  8.92606E-05 -4.87024E-03 
  1770  -5.42965E-05 -8.56401E-05 -4.87090E-03 
  1771   5.71375E-05  5.59295E-05 -4.71916E-03 
  1772  -5.62917E-05 -5.41524E-05 -4.71785E-03 
  1773   5.95176E-05  5.44647E-09 -4.65326E-03 
  1774  -5.93282E-05 -5.00900E-09 -4.65644E-03 
  1775   4.56539E-09  9.57089E-05 -5.40587E-03 
  1776  -4.27282E-09 -9.12278E-05 -5.41357E-03 
  1777   4.58229E-09  1.04125E-04 -5.20770E-03 
  1778  -4.30801E-09 -9.94800E-05 -5.21590E-03 
  1779   4.68909E-09  1.03589E-04 -5.00053E-03 
  1780  -4.41712E-09 -9.91532E-05 -5.00792E-03 
  1781   4.92931E-09  8.98865E-05 -4.80389E-03 
  1782  -4.67572E-09 -8.61676E-05 -4.81229E-03 
  1783   5.46364E-09  5.83096E-05 -4.65160E-03 
  1784  -5.19104E-09 -5.71888E-05 -4.65478E-03 
  1785   6.32858E-09  6.31015E-09 -4.56222E-03 
  1786  -5.59683E-09 -5.41195E-09 -4.59214E-03 
  1787   3.18127E-04  0.00000E+00 -5.30556E-03 
  1788   3.17711E-04 -1.14608E-05 -5.30307E-03 
  1789   3.18031E-04 -2.26466E-05 -5.29622E-03 
  1790   3.17677E-04 -3.41211E-05 -5.28473E-03 
  1791   3.17906E-04 -4.52826E-05 -5.26850E-03 
  1792   3.17624E-04 -5.63917E-05 -5.24782E-03 
  1793   3.17805E-04 -6.73716E-05 -5.22266E-03 
  1794   3.17557E-04 -7.81858E-05 -5.19296E-03 
  1795   3.17804E-04 -8.87333E-05 -5.15891E-03 
  1796   3.17575E-04 -9.89476E-05 -5.12067E-03 
  1797   3.17996E-04 -1.09032E-04 -5.07818E-03 
  1798   3.17866E-04 -1.18534E-04 -5.03109E-03 
  1799   3.18008E-04 -1.27007E-04 -4.98159E-03 
  1800   3.24191E-04  0.00000E+00 -5.44444E-03 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  1801   3.24469E-04 -1.14511E-05 -5.44198E-03 
  1802   3.24162E-04 -2.26968E-05 -5.43507E-03 
  1803   3.24317E-04 -3.41009E-05 -5.42355E-03 
  1804   3.24031E-04 -4.52933E-05 -5.40732E-03 
  1805   3.24134E-04 -5.64186E-05 -5.38663E-03 
  1806   3.23822E-04 -6.74091E-05 -5.36141E-03 
  1807   3.23921E-04 -7.82288E-05 -5.33172E-03 
  1808   3.23635E-04 -8.88113E-05 -5.29763E-03 
  1809   3.23773E-04 -9.90978E-05 -5.25935E-03 
  1810   3.23553E-04 -1.09182E-04 -5.21687E-03 
  1811   3.23925E-04 -1.18867E-04 -5.16989E-03 
  1812   3.23763E-04 -1.27496E-04 -5.11981E-03 
  1813   3.25909E-04  0.00000E+00 -5.58951E-03 
  1814   3.25996E-04 -1.14569E-05 -5.58709E-03 
  1815   3.25862E-04 -2.27753E-05 -5.58015E-03 
  1816   3.25853E-04 -3.41927E-05 -5.56856E-03 
  1817   3.25677E-04 -4.54143E-05 -5.55231E-03 
  1818   3.25602E-04 -5.65606E-05 -5.53154E-03 
  1819   3.25393E-04 -6.75684E-05 -5.50625E-03 
  1820   3.25299E-04 -7.83957E-05 -5.47647E-03 
  1821   3.25092E-04 -8.89862E-05 -5.44233E-03 
  1822   3.25027E-04 -9.92747E-05 -5.40391E-03 
  1823   3.24867E-04 -1.09230E-04 -5.36139E-03 
  1824   3.24953E-04 -1.18731E-04 -5.31465E-03 
  1825   3.24959E-04 -1.27558E-04 -5.26461E-03 
  1826   3.23332E-04  0.00000E+00 -5.73398E-03 
  1827   3.23345E-04 -1.15027E-05 -5.73157E-03 
  1828   3.23257E-04 -2.28712E-05 -5.72459E-03 
  1829   3.23189E-04 -3.43116E-05 -5.71296E-03 
  1830   3.23038E-04 -4.55806E-05 -5.69664E-03 
  1831   3.22902E-04 -5.67614E-05 -5.67580E-03 
  1832   3.22704E-04 -6.77932E-05 -5.65041E-03 
  1833   3.22535E-04 -7.86355E-05 -5.62055E-03 
  1834   3.22317E-04 -8.92384E-05 -5.58630E-03 
  1835   3.22152E-04 -9.95395E-05 -5.54779E-03 
  1836   3.21953E-04 -1.09521E-04 -5.50515E-03 
  1837   3.21814E-04 -1.19111E-04 -5.45836E-03 
  1838   3.21676E-04 -1.27869E-04 -5.40816E-03 
  1839   3.18220E-04  0.00000E+00 -5.87638E-03 
  1840   3.18209E-04 -1.15459E-05 -5.87395E-03 
  1841   3.18135E-04 -2.29717E-05 -5.86695E-03 
  1842   3.18038E-04 -3.44616E-05 -5.85526E-03 
  1843   3.17887E-04 -4.57736E-05 -5.83889E-03 
  1844   3.17716E-04 -5.69931E-05 -5.81794E-03 
  1845   3.17506E-04 -6.80558E-05 -5.79247E-03 
  1846   3.17286E-04 -7.89237E-05 -5.76248E-03 
  1847   3.17040E-04 -8.95366E-05 -5.72813E-03 
  1848   3.16806E-04 -9.98293E-05 -5.68950E-03 
  1849   3.16562E-04 -1.09765E-04 -5.64674E-03 
  1850   3.16348E-04 -1.19223E-04 -5.59981E-03 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  1851   3.16153E-04 -1.28013E-04 -5.54957E-03 
  1852   3.10796E-04  0.00000E+00 -6.01587E-03 
  1853   3.10782E-04 -1.16094E-05 -6.01344E-03 
  1854   3.10706E-04 -2.30874E-05 -6.00639E-03 
  1855   3.10597E-04 -3.46206E-05 -5.99466E-03 
  1856   3.10435E-04 -4.59855E-05 -5.97820E-03 
  1857   3.10246E-04 -5.72474E-05 -5.95717E-03 
  1858   3.10011E-04 -6.83477E-05 -5.93158E-03 
  1859   3.09758E-04 -7.92421E-05 -5.90148E-03 
  1860   3.09476E-04 -8.98802E-05 -5.86698E-03 
  1861   3.09191E-04 -1.00192E-04 -5.82822E-03 
  1862   3.08888E-04 -1.10168E-04 -5.78531E-03 
  1863   3.08602E-04 -1.19725E-04 -5.73825E-03 
  1864   3.08318E-04 -1.28460E-04 -5.68777E-03 
  1865   3.01511E-04  0.00000E+00 -6.15162E-03 
  1866   3.01486E-04 -1.16575E-05 -6.14917E-03 
  1867   3.01407E-04 -2.32000E-05 -6.14210E-03 
  1868   3.01285E-04 -3.47971E-05 -6.13029E-03 
  1869   3.01113E-04 -4.62099E-05 -6.11377E-03 
  1870   3.00903E-04 -5.75194E-05 -6.09263E-03 
  1871   3.00648E-04 -6.86649E-05 -6.06692E-03 
  1872   3.00365E-04 -7.95970E-05 -6.03668E-03 
  1873   3.00054E-04 -9.02578E-05 -6.00205E-03 
  1874   2.99722E-04 -1.00583E-04 -5.96311E-03 
  1875   2.99371E-04 -1.10534E-04 -5.92006E-03 
  1876   2.99018E-04 -1.19983E-04 -5.87283E-03 
  1877   2.98666E-04 -1.28762E-04 -5.82230E-03 
  1878   2.90522E-04  0.00000E+00 -6.28276E-03 
  1879   2.90500E-04 -1.17284E-05 -6.28031E-03 
  1880   2.90418E-04 -2.33202E-05 -6.27319E-03 
  1881   2.90289E-04 -3.49687E-05 -6.26133E-03 
  1882   2.90106E-04 -4.64445E-05 -6.24471E-03 
  1883   2.89880E-04 -5.78074E-05 -6.22348E-03 
  1884   2.89609E-04 -6.89990E-05 -6.19763E-03 
  1885   2.89303E-04 -7.99716E-05 -6.16726E-03 
  1886   2.88961E-04 -9.06713E-05 -6.13245E-03 
  1887   2.88593E-04 -1.01033E-04 -6.09336E-03 
  1888   2.88199E-04 -1.11038E-04 -6.05010E-03 
  1889   2.87795E-04 -1.20613E-04 -6.00268E-03 
  1890   2.87376E-04 -1.29350E-04 -5.95184E-03 
  1891   2.78145E-04  0.00000E+00 -6.40876E-03 
  1892   2.78116E-04 -1.17805E-05 -6.40628E-03 
  1893   2.78032E-04 -2.34483E-05 -6.39914E-03 
  1894   2.77894E-04 -3.51624E-05 -6.38721E-03 
  1895   2.77704E-04 -4.66928E-05 -6.37051E-03 
  1896   2.77465E-04 -5.81072E-05 -6.34915E-03 
  1897   2.77182E-04 -6.93475E-05 -6.32319E-03 
  1898   2.76855E-04 -8.03673E-05 -6.29265E-03 
  1899   2.76488E-04 -9.11049E-05 -6.25768E-03 
  1900   2.76089E-04 -1.01493E-04 -6.21839E-03 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  1901   2.75660E-04 -1.11493E-04 -6.17495E-03 
  1902   2.75208E-04 -1.20977E-04 -6.12732E-03 
  1903   2.74740E-04 -1.29778E-04 -6.07637E-03 
  1904   2.64559E-04  0.00000E+00 -6.52895E-03 
  1905   2.64528E-04 -1.18609E-05 -6.52647E-03 
  1906   2.64446E-04 -2.35811E-05 -6.51927E-03 
  1907   2.64303E-04 -3.53525E-05 -6.50729E-03 
  1908   2.64109E-04 -4.69412E-05 -6.49048E-03 
  1909   2.63862E-04 -5.84145E-05 -6.46903E-03 
  1910   2.63567E-04 -6.97096E-05 -6.44291E-03 
  1911   2.63222E-04 -8.07783E-05 -6.41223E-03 
  1912   2.62840E-04 -9.15662E-05 -6.37707E-03 
  1913   2.62413E-04 -1.02002E-04 -6.33759E-03 
  1914   2.61959E-04 -1.12070E-04 -6.29392E-03 
  1915   2.61471E-04 -1.21696E-04 -6.24606E-03 
  1916   2.60970E-04 -1.30468E-04 -6.19477E-03 
  1917   2.50013E-04  0.00000E+00 -6.64299E-03 
  1918   2.49982E-04 -1.19119E-05 -6.64049E-03 
  1919   2.49898E-04 -2.37091E-05 -6.63327E-03 
  1920   2.49754E-04 -3.55505E-05 -6.62120E-03 
  1921   2.49557E-04 -4.71982E-05 -6.60432E-03 
  1922   2.49301E-04 -5.87288E-05 -6.58273E-03 
  1923   2.48999E-04 -7.00817E-05 -6.55649E-03 
  1924   2.48646E-04 -8.12016E-05 -6.52562E-03 
  1925   2.48249E-04 -9.20326E-05 -6.49030E-03 
  1926   2.47810E-04 -1.02505E-04 -6.45060E-03 
  1927   2.47332E-04 -1.12577E-04 -6.40673E-03 
  1928   2.46818E-04 -1.22125E-04 -6.35864E-03 
  1929   2.46277E-04 -1.30975E-04 -6.30721E-03 
  1930   2.34708E-04  0.00000E+00 -6.75041E-03 
  1931   2.34674E-04 -1.19934E-05 -6.74790E-03 
  1932   2.34592E-04 -2.38430E-05 -6.74062E-03 
  1933   2.34445E-04 -3.57398E-05 -6.72851E-03 
  1934   2.34248E-04 -4.74543E-05 -6.71152E-03 
  1935   2.33990E-04 -5.90458E-05 -6.68982E-03 
  1936   2.33685E-04 -7.04541E-05 -6.66342E-03 
  1937   2.33327E-04 -8.16299E-05 -6.63241E-03 
  1938   2.32924E-04 -9.25139E-05 -6.59688E-03 
  1939   2.32473E-04 -1.03041E-04 -6.55699E-03 
  1940   2.31986E-04 -1.13194E-04 -6.51288E-03 
  1941   2.31454E-04 -1.22896E-04 -6.46454E-03 
  1942   2.30900E-04 -1.31731E-04 -6.41274E-03 
  1943   2.18830E-04  0.00000E+00 -6.85105E-03 
  1944   2.18799E-04 -1.20430E-05 -6.84852E-03 
  1945   2.18715E-04 -2.39667E-05 -6.84122E-03 
  1946   2.18568E-04 -3.59376E-05 -6.82902E-03 
  1947   2.18371E-04 -4.77105E-05 -6.81195E-03 
  1948   2.18116E-04 -5.93617E-05 -6.79012E-03 
  1949   2.17811E-04 -7.08285E-05 -6.76360E-03 
  1950   2.17452E-04 -8.20611E-05 -6.73240E-03 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  1951   2.17047E-04 -9.29932E-05 -6.69670E-03 
  1952   2.16592E-04 -1.03558E-04 -6.65659E-03 
  1953   2.16098E-04 -1.13721E-04 -6.61226E-03 
  1954   2.15558E-04 -1.23350E-04 -6.56367E-03 
  1955   2.14981E-04 -1.32269E-04 -6.51173E-03 
  1956   2.02557E-04  0.00000E+00 -6.94459E-03 
  1957   2.02525E-04 -1.21231E-05 -6.94206E-03 
  1958   2.02445E-04 -2.40967E-05 -6.93470E-03 
  1959   2.02299E-04 -3.61238E-05 -6.92245E-03 
  1960   2.02105E-04 -4.79605E-05 -6.90528E-03 
  1961   2.01851E-04 -5.96719E-05 -6.88335E-03 
  1962   2.01550E-04 -7.11973E-05 -6.85667E-03 
  1963   2.01193E-04 -8.24846E-05 -6.82533E-03 
  1964   2.00793E-04 -9.34730E-05 -6.78943E-03 
  1965   2.00340E-04 -1.04100E-04 -6.74912E-03 
  1966   1.99846E-04 -1.14345E-04 -6.70455E-03 
  1967   1.99305E-04 -1.24139E-04 -6.65570E-03 
  1968   1.98734E-04 -1.33044E-04 -6.60338E-03 
  1969   1.86026E-04  0.00000E+00 -7.03105E-03 
  1970   1.85994E-04 -1.21711E-05 -7.02849E-03 
  1971   1.85913E-04 -2.42180E-05 -7.02111E-03 
  1972   1.85774E-04 -3.63159E-05 -7.00878E-03 
  1973   1.85583E-04 -4.82071E-05 -6.99153E-03 
  1974   1.85337E-04 -5.99770E-05 -6.96947E-03 
  1975   1.85040E-04 -7.15600E-05 -6.94267E-03 
  1976   1.84691E-04 -8.28995E-05 -6.91115E-03 
  1977   1.84295E-04 -9.39400E-05 -6.87508E-03 
  1978   1.83850E-04 -1.04607E-04 -6.83456E-03 
  1979   1.83360E-04 -1.14867E-04 -6.78978E-03 
  1980   1.82825E-04 -1.24584E-04 -6.74069E-03 
  1981   1.82252E-04 -1.33584E-04 -6.68823E-03 
  1982   1.69376E-04  0.00000E+00 -7.11020E-03 
  1983   1.69345E-04 -1.22495E-05 -7.10764E-03 
  1984   1.69266E-04 -2.43434E-05 -7.10021E-03 
  1985   1.69131E-04 -3.64915E-05 -7.08784E-03 
  1986   1.68946E-04 -4.84453E-05 -7.07048E-03 
  1987   1.68707E-04 -6.02716E-05 -7.04834E-03 
  1988   1.68422E-04 -7.19097E-05 -7.02138E-03 
  1989   1.68079E-04 -8.33037E-05 -6.98972E-03 
  1990   1.67696E-04 -9.43998E-05 -6.95346E-03 
  1991   1.67262E-04 -1.05128E-04 -6.91275E-03 
  1992   1.66787E-04 -1.15475E-04 -6.86773E-03 
  1993   1.66263E-04 -1.25361E-04 -6.81839E-03 
  1994   1.65706E-04 -1.34348E-04 -6.76555E-03 
  1995   1.52698E-04  0.00000E+00 -7.18219E-03 
  1996   1.52670E-04 -1.22910E-05 -7.17960E-03 
  1997   1.52595E-04 -2.44560E-05 -7.17215E-03 
  1998   1.52464E-04 -3.66695E-05 -7.15970E-03 
  1999   1.52286E-04 -4.86765E-05 -7.14228E-03 
  2000   1.52056E-04 -6.05561E-05 -7.12001E-03 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  2001   1.51780E-04 -7.22473E-05 -7.09294E-03 
  2002   1.51454E-04 -8.36960E-05 -7.06112E-03 
  2003   1.51084E-04 -9.48392E-05 -7.02470E-03 
  2004   1.50665E-04 -1.05608E-04 -6.98378E-03 
  2005   1.50208E-04 -1.15963E-04 -6.93857E-03 
  2006   1.49700E-04 -1.25773E-04 -6.88900E-03 
  2007   1.49156E-04 -1.34853E-04 -6.83604E-03 
  2008   1.36100E-04  0.00000E+00 -7.24687E-03 
  2009   1.36072E-04 -1.23598E-05 -7.24429E-03 
  2010   1.36001E-04 -2.45675E-05 -7.23678E-03 
  2011   1.35875E-04 -3.68299E-05 -7.22429E-03 
  2012   1.35707E-04 -4.88936E-05 -7.20678E-03 
  2013   1.35488E-04 -6.08280E-05 -7.18442E-03 
  2014   1.35225E-04 -7.25696E-05 -7.15722E-03 
  2015   1.34914E-04 -8.40696E-05 -7.12526E-03 
  2016   1.34563E-04 -9.52664E-05 -7.08866E-03 
  2017   1.34163E-04 -1.06089E-04 -7.04757E-03 
  2018   1.33727E-04 -1.16529E-04 -7.00214E-03 
  2019   1.33244E-04 -1.26508E-04 -6.95234E-03 
  2020   1.32731E-04 -1.35578E-04 -6.89901E-03 
  2021   1.19634E-04  0.00000E+00 -7.30446E-03 
  2022   1.19607E-04 -1.23969E-05 -7.30185E-03 
  2023   1.19539E-04 -2.46667E-05 -7.29434E-03 
  2024   1.19422E-04 -3.69903E-05 -7.28178E-03 
  2025   1.19263E-04 -4.91018E-05 -7.26420E-03 
  2026   1.19057E-04 -6.10863E-05 -7.24173E-03 
  2027   1.18808E-04 -7.28772E-05 -7.21443E-03 
  2028   1.18516E-04 -8.44241E-05 -7.18232E-03 
  2029   1.18183E-04 -9.56606E-05 -7.14558E-03 
  2030   1.17808E-04 -1.06519E-04 -7.10430E-03 
  2031   1.17393E-04 -1.16963E-04 -7.05869E-03 
  2032   1.16939E-04 -1.26860E-04 -7.00869E-03 
  2033   1.16451E-04 -1.36024E-04 -6.95526E-03 
  2034   1.03372E-04  0.00000E+00 -7.35489E-03 
  2035   1.03347E-04 -1.24629E-05 -7.35228E-03 
  2036   1.03285E-04 -2.47679E-05 -7.34471E-03 
  2037   1.03175E-04 -3.71321E-05 -7.33212E-03 
  2038   1.03027E-04 -4.92937E-05 -7.31446E-03 
  2039   1.02833E-04 -6.13272E-05 -7.29192E-03 
  2040   1.02603E-04 -7.31628E-05 -7.26449E-03 
  2041   1.02332E-04 -8.47518E-05 -7.23227E-03 
  2042   1.02021E-04 -9.60354E-05 -7.19536E-03 
  2043   1.01671E-04 -1.06945E-04 -7.15394E-03 
  2044   1.01286E-04 -1.17470E-04 -7.10813E-03 
  2045   1.00863E-04 -1.27535E-04 -7.05793E-03 
  2046   1.00413E-04 -1.36677E-04 -7.00416E-03 
  2047   8.73381E-05  0.00000E+00 -7.39840E-03 
  2048   8.73173E-05 -1.24939E-05 -7.39577E-03 
  2049   8.72592E-05 -2.48574E-05 -7.38820E-03 
  2050   8.71608E-05 -3.72730E-05 -7.37554E-03 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  2051   8.70223E-05 -4.94735E-05 -7.35783E-03 
  2052   8.68463E-05 -6.15475E-05 -7.33518E-03 
  2053   8.66350E-05 -7.34267E-05 -7.30767E-03 
  2054   8.63863E-05 -8.50565E-05 -7.27532E-03 
  2055   8.61000E-05 -9.63767E-05 -7.23830E-03 
  2056   8.57792E-05 -1.07315E-04 -7.19671E-03 
  2057   8.54260E-05 -1.17840E-04 -7.15075E-03 
  2058   8.50402E-05 -1.27810E-04 -7.10037E-03 
  2059   8.46232E-05 -1.37040E-04 -7.04654E-03 
  2060   7.15883E-05  0.00000E+00 -7.43496E-03 
  2061   7.15674E-05 -1.25510E-05 -7.43233E-03 
  2062   7.15149E-05 -2.49429E-05 -7.42471E-03 
  2063   7.14258E-05 -3.73904E-05 -7.41203E-03 
  2064   7.13025E-05 -4.96325E-05 -7.39424E-03 
  2065   7.11428E-05 -6.17476E-05 -7.37155E-03 
  2066   7.09516E-05 -7.36641E-05 -7.34392E-03 
  2067   7.07243E-05 -8.53351E-05 -7.31148E-03 
  2068   7.04666E-05 -9.66950E-05 -7.27432E-03 
  2069   7.01751E-05 -1.07679E-04 -7.23261E-03 
  2070   6.98587E-05 -1.18277E-04 -7.18648E-03 
  2071   6.95095E-05 -1.28408E-04 -7.13592E-03 
  2072   6.91383E-05 -1.37617E-04 -7.08179E-03 
  2073   5.61190E-05  0.00000E+00 -7.46485E-03 
  2074   5.61033E-05 -1.25733E-05 -7.46220E-03 
  2075   5.60570E-05 -2.50126E-05 -7.45458E-03 
  2076   5.59788E-05 -3.75037E-05 -7.44184E-03 
  2077   5.58697E-05 -4.97808E-05 -7.42402E-03 
  2078   5.57279E-05 -6.19280E-05 -7.40123E-03 
  2079   5.55579E-05 -7.38797E-05 -7.37355E-03 
  2080   5.53540E-05 -8.55842E-05 -7.34099E-03 
  2081   5.51272E-05 -9.69739E-05 -7.30374E-03 
  2082   5.48698E-05 -1.07981E-04 -7.26188E-03 
  2083   5.45878E-05 -1.18568E-04 -7.21564E-03 
  2084   5.42803E-05 -1.28598E-04 -7.16494E-03 
  2085   5.39502E-05 -1.37886E-04 -7.11078E-03 
  2086   4.09704E-05  0.00000E+00 -7.48805E-03 
  2087   4.09554E-05 -1.26193E-05 -7.48540E-03 
  2088   4.09167E-05 -2.50776E-05 -7.47774E-03 
  2089   4.08451E-05 -3.75958E-05 -7.46499E-03 
  2090   4.07514E-05 -4.99083E-05 -7.44710E-03 
  2091   4.06294E-05 -6.20871E-05 -7.42427E-03 
  2092   4.04801E-05 -7.40708E-05 -7.39650E-03 
  2093   4.03046E-05 -8.58001E-05 -7.36387E-03 
  2094   4.01088E-05 -9.72246E-05 -7.32650E-03 
  2095   3.98875E-05 -1.08269E-04 -7.28456E-03 
  2096   3.96430E-05 -1.18921E-04 -7.23818E-03 
  2097   3.93785E-05 -1.29106E-04 -7.18734E-03 
  2098   3.90934E-05 -1.38355E-04 -7.13291E-03 
  2099   2.61297E-05  0.00000E+00 -7.50485E-03 
  2100   2.61192E-05 -1.26317E-05 -7.50218E-03 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  2101   2.60857E-05 -2.51294E-05 -7.49452E-03 
  2102   2.60256E-05 -3.76851E-05 -7.48172E-03 
  2103   2.59454E-05 -5.00199E-05 -7.46381E-03 
  2104   2.58400E-05 -6.22270E-05 -7.44091E-03 
  2105   2.57159E-05 -7.42349E-05 -7.41310E-03 
  2106   2.55698E-05 -8.59898E-05 -7.38038E-03 
  2107   2.54019E-05 -9.74320E-05 -7.34295E-03 
  2108   2.52173E-05 -1.08487E-04 -7.30089E-03 
  2109   2.50126E-05 -1.19121E-04 -7.25443E-03 
  2110   2.47891E-05 -1.29199E-04 -7.20349E-03 
  2111   2.45522E-05 -1.38524E-04 -7.14907E-03 
  2112   1.16182E-05  0.00000E+00 -7.51522E-03 
  2113   1.16066E-05 -1.26688E-05 -7.51256E-03 
  2114   1.15772E-05 -2.51792E-05 -7.50487E-03 
  2115   1.15302E-05 -3.77474E-05 -7.49206E-03 
  2116   1.14646E-05 -5.01122E-05 -7.47410E-03 
  2117   1.13810E-05 -6.23402E-05 -7.45118E-03 
  2118   1.12799E-05 -7.43690E-05 -7.42329E-03 
  2119   1.11592E-05 -8.61468E-05 -7.39053E-03 
  2120   1.10247E-05 -9.76103E-05 -7.35301E-03 
  2121   1.08730E-05 -1.08690E-04 -7.31090E-03 
  2122   1.07109E-05 -1.19384E-04 -7.26433E-03 
  2123   1.05345E-05 -1.29606E-04 -7.21329E-03 
  2124   1.03471E-05 -1.38887E-04 -7.15865E-03 
  2125  -2.58032E-06  0.00000E+00 -7.51947E-03 
  2126  -2.58973E-06 -1.26761E-05 -7.51680E-03 
  2127  -2.61431E-06 -2.52137E-05 -7.50912E-03 
  2128  -2.64970E-06 -3.78082E-05 -7.49627E-03 
  2129  -2.69913E-06 -5.01845E-05 -7.47830E-03 
  2130  -2.76205E-06 -6.24301E-05 -7.45533E-03 
  2131  -2.84337E-06 -7.44776E-05 -7.42741E-03 
  2132  -2.93491E-06 -8.62697E-05 -7.39459E-03 
  2133  -3.03610E-06 -9.77450E-05 -7.35703E-03 
  2134  -3.15095E-06 -1.08829E-04 -7.31484E-03 
  2135  -3.27275E-06 -1.19494E-04 -7.26823E-03 
  2136  -3.40193E-06 -1.29595E-04 -7.21713E-03 
  2137  -3.53919E-06 -1.38936E-04 -7.16254E-03 
  2138  -1.64579E-05  0.00000E+00 -7.51758E-03 
  2139  -1.64629E-05 -1.27030E-05 -7.51491E-03 
  2140  -1.64786E-05 -2.52451E-05 -7.50720E-03 
  2141  -1.65032E-05 -3.78447E-05 -7.49436E-03 
  2142  -1.65395E-05 -5.02375E-05 -7.47635E-03 
  2143  -1.65881E-05 -6.24973E-05 -7.45337E-03 
  2144  -1.66413E-05 -7.45563E-05 -7.42541E-03 
